# SCAN started at: 2018-04-18 14:06:34
# Mass_Scan Elen: _70
# ----------------------------------------
# 
107	3	3
107.1	0	0
107.2	0	0
107.3	0	0
107.4	1	1
107.5	1	1
107.6	0	0
107.7	0	0
107.8	2	2
107.9	3	3
108	0	0
108.1	2	2
108.2	2	2
108.3	2	2
108.4	1	1
108.5	5	5
108.6	4	4
108.7	3	3
108.8	0	0
108.9	3	3
109	1	1
109.1	0	0
109.2	0	0
109.3	0	0
109.4	2	2
109.5	1	1
109.6	0	0
109.7	0	0
109.8	0	0
109.9	0	0
110	0	0
110.1	1	1
110.2	1	1
110.3	2	2
110.4	4	4
110.5	3	3
110.6	1	1
110.7	2	2
110.8	0	0
110.9	6	6
111	1	1
111.1	0	0
111.2	2	2
111.3	0	0
111.4	2	2
111.5	1	1
111.6	2	2
111.7	2	2
111.8	0	0
111.9	0	0
112	1	1
112.1	0	0
112.2	1	1
112.3	0	0
112.4	1	1
112.5	1	1
112.6	1	1
112.7	2	2
112.8	0	0
112.9	2	2
113	0	0
113.1	1	1
113.2	0	0
113.3	0	0
113.4	2	2
113.5	0	0
113.6	3	3
113.7	1	1
113.8	1	1
113.9	0	0
114	0	0
114.1	3	3
114.2	1	1
114.3	0	0
114.4	0	0
114.5	1	1
114.6	0	0
114.7	2	2
114.8	0	0
114.9	1	1
115	0	0
115.1	0	0
115.2	0	0
115.3	0	0
115.4	3	3
115.5	1	1
115.6	0	0
115.7	0	0
115.8	1	1
115.9	1	1
116	0	0
116.1	1	1
116.2	0	0
116.3	0	0
116.4	0	0
116.5	1	1
116.6	0	0
116.7	5	5
116.8	0	0
116.9	1	1
117	0	0
117.1	1	1
117.2	0	0
117.3	0	0
117.4	0	0
117.5	0	0
117.6	1	1
117.7	0	0
117.8	1	1
117.9	0	0
118	0	0
118.1	1	1
118.2	0	0
118.3	0	0
118.4	0	0
118.5	0	0
118.6	0	0
118.7	1	1
118.8	0	0
118.9	0	0
119	0	0
119.1	0	0
119.2	2	2
119.3	0	0
119.4	1	1
119.5	2	2
119.6	0	0
119.7	0	0
119.8	0	0
119.9	2	2
120	3	3
120.1	5	5
120.2	10	10
120.3	19	19
120.4	19	19
120.5	23	23
120.6	40	40
120.7	27	27
120.8	21	21
120.9	24	24
121	13	13
121.1	5	5
121.2	2	2
121.3	1	1
121.4	0	0
121.5	2	2
121.6	0	0
121.7	0	0
121.8	0	0
121.9	0	0
122	3	3
122.1	5	5
122.2	15	15
122.3	13	13
122.4	17	17
122.5	22	22
122.6	27	27
122.7	19	19
122.8	10	10
122.9	27	27
123	13	13
123.1	2	2
123.2	1	1
123.3	3	3
123.4	0	0
123.5	2	2
123.6	0	0
123.7	0	0
123.8	0	0
123.9	2	2
124	3	3
124.1	0	0
124.2	7	7
124.3	4	4
124.4	8	8
124.5	12	12
124.6	8	8
124.7	3	3
124.8	4	4
124.9	9	9
125	0	0
125.1	5	5
125.2	0	0
125.3	0	0
125.4	0	0
125.5	3	3
125.6	0	0
125.7	0	0
125.8	1	1
125.9	1	1
126	1	1
126.1	2	2
126.2	0	0
126.3	3	3
126.4	1	1
126.5	3	3
126.6	3	3
126.7	1	1
126.8	5	5
126.9	0	0
127	0	0
127.1	1	1
127.2	0	0
127.3	0	0
127.4	0	0
127.5	0	0
127.6	0	0
127.7	1	1
127.8	0	0
127.9	0	0
128	0	0
128.1	0	0
128.2	0	0
128.3	2	2
128.4	0	0
128.5	4	4
128.6	2	2
128.7	4	4
128.8	1	1
128.9	1	1
129	5	5
129.1	1	1
129.2	0	0
129.3	0	0
129.4	1	1
129.5	0	0
129.6	0	0
129.7	0	0
129.8	2	2
129.9	0	0
